index;raw;decoding;original_shape;RandomResizedCrop;RandomHorizontalFlip;ToTensor;Normalize;
18853;96029;2098209;(1024, 683);150561;150561;602145;602145;
18854;54284;2110497;(1024, 687);150561;150561;602145;602145;
18855;254250;2098209;(1024, 683);150561;150561;602145;602145;
18856;289758;2359329;(1024, 768);150561;150561;602145;602145;
18857;54374;2359329;(768, 1024);150561;150561;602145;602145;
18858;309443;2092065;(681, 1024);150561;150561;602145;602145;
18859;487299;2442273;(1024, 795);150561;150561;602145;602145;
18860;323972;2359329;(768, 1024);150561;150561;602145;602145;
18861;371370;2095137;(1024, 682);150561;150561;602145;602145;
18862;103279;2098209;(1024, 683);150561;150561;602145;602145;
18863;131172;3145761;(1024, 1024);150561;150561;602145;602145;
18864;96577;2144289;(698, 1024);150561;150561;602145;602145;
18865;174532;2359329;(1024, 768);150561;150561;602145;602145;
18866;211273;2359329;(1024, 768);150561;150561;602145;602145;
18867;224433;2359329;(1024, 768);150561;150561;602145;602145;
18868;522277;1496097;(1024, 487);150561;150561;602145;602145;
18869;164585;1791009;(1024, 583);150561;150561;602145;602145;
18870;1194011;2095137;(1024, 682);150561;150561;602145;602145;
18871;145736;2098209;(1024, 683);150561;150561;602145;602145;
18872;502984;2359329;(1024, 768);150561;150561;602145;602145;
18873;98336;2168865;(1024, 706);150561;150561;602145;602145;
18874;477569;2359329;(1024, 768);150561;150561;602145;602145;
18875;363452;2088993;(680, 1024);150561;150561;602145;602145;
18876;531708;2098209;(1024, 683);150561;150561;602145;602145;
18877;95933;2092065;(1024, 681);150561;150561;602145;602145;
18878;143245;2359329;(1024, 768);150561;150561;602145;602145;
18879;290224;1861665;(1024, 606);150561;150561;602145;602145;
18880;365017;2291745;(746, 1024);150561;150561;602145;602145;
18881;652756;2098209;(1024, 683);150561;150561;602145;602145;
18882;215820;2267169;(984, 768);150561;150561;602145;602145;
18883;151085;2359329;(1024, 768);150561;150561;602145;602145;
18884;204677;3145761;(1024, 1024);150561;150561;602145;602145;
18885;303231;2356257;(1024, 767);150561;150561;602145;602145;
18886;559039;2092065;(1024, 681);150561;150561;602145;602145;
18887;303188;2098209;(1024, 683);150561;150561;602145;602145;
18888;246333;2359329;(768, 1024);150561;150561;602145;602145;
18889;183283;2098209;(1024, 683);150561;150561;602145;602145;
18890;214240;2359329;(1024, 768);150561;150561;602145;602145;
18891;358686;2098209;(1024, 683);150561;150561;602145;602145;
18892;189658;2095137;(682, 1024);150561;150561;602145;602145;
18893;252162;2085921;(1024, 679);150561;150561;602145;602145;
18894;291273;2359329;(1024, 768);150561;150561;602145;602145;
18895;254520;2098209;(1024, 683);150561;150561;602145;602145;
18896;115405;2095137;(1024, 682);150561;150561;602145;602145;
18897;417011;2092065;(681, 1024);150561;150561;602145;602145;
18898;144246;2098209;(1024, 683);150561;150561;602145;602145;
18899;487093;2082849;(1024, 678);150561;150561;602145;602145;
18900;680038;2359329;(1024, 768);150561;150561;602145;602145;
18901;694022;2153505;(701, 1024);150561;150561;602145;602145;
18902;129875;2359329;(1024, 768);150561;150561;602145;602145;
18903;434890;2098209;(683, 1024);150561;150561;602145;602145;
18904;165743;2359329;(1024, 768);150561;150561;602145;602145;
18905;836671;2098209;(683, 1024);150561;150561;602145;602145;
18906;168465;1671201;(1024, 544);150561;150561;602145;602145;
18907;192632;1769505;(576, 1024);150561;150561;602145;602145;
18908;189196;2359329;(1024, 768);150561;150561;602145;602145;
18909;235760;2359329;(1024, 768);150561;150561;602145;602145;
18910;94877;2092065;(1024, 681);150561;150561;602145;602145;
18911;316355;2267169;(738, 1024);150561;150561;602145;602145;
18912;47548;2095137;(1024, 682);150561;150561;602145;602145;
18913;193061;2104353;(1024, 685);150561;150561;602145;602145;
18914;393309;2098209;(683, 1024);150561;150561;602145;602145;
18915;272010;2359329;(1024, 768);150561;150561;602145;602145;
18916;166990;2359329;(1024, 768);150561;150561;602145;602145;
18917;245949;2092065;(1024, 681);150561;150561;602145;602145;
18918;569702;2359329;(1024, 768);150561;150561;602145;602145;
18919;654233;2098209;(1024, 683);150561;150561;602145;602145;
18920;71409;2085921;(1024, 679);150561;150561;602145;602145;
18921;99997;2359329;(1024, 768);150561;150561;602145;602145;
18922;88855;2500641;(1024, 814);150561;150561;602145;602145;
18923;137764;2359329;(768, 1024);150561;150561;602145;602145;
18924;641030;2359329;(768, 1024);150561;150561;602145;602145;
18925;245269;2092065;(1024, 681);150561;150561;602145;602145;
18926;245794;2095137;(1024, 682);150561;150561;602145;602145;
18927;701571;1769505;(576, 1024);150561;150561;602145;602145;
18928;574152;2098209;(683, 1024);150561;150561;602145;602145;
18929;267085;2082849;(1024, 678);150561;150561;602145;602145;
18930;267105;2359329;(1024, 768);150561;150561;602145;602145;
18931;522029;2073633;(1024, 675);150561;150561;602145;602145;
18932;299648;2359329;(1024, 768);150561;150561;602145;602145;
18933;211683;2718753;(1024, 885);150561;150561;602145;602145;
18934;20416;2098209;(1024, 683);150561;150561;602145;602145;
18935;460723;2359329;(768, 1024);150561;150561;602145;602145;
18936;509631;2082849;(1024, 678);150561;150561;602145;602145;
18937;301948;2310177;(752, 1024);150561;150561;602145;602145;
18938;457671;1990689;(1024, 648);150561;150561;602145;602145;
18939;234221;2098209;(1024, 683);150561;150561;602145;602145;
18940;433376;2359329;(1024, 768);150561;150561;602145;602145;
18941;299160;2095137;(682, 1024);150561;150561;602145;602145;
18942;95486;2359329;(1024, 768);150561;150561;602145;602145;
18943;173912;3145761;(1024, 1024);150561;150561;602145;602145;
18944;74705;2359329;(1024, 768);150561;150561;602145;602145;
18945;566527;2095137;(1024, 682);150561;150561;602145;602145;
18946;668706;2098209;(1024, 683);150561;150561;602145;602145;
18947;314150;2082849;(1024, 678);150561;150561;602145;602145;
18948;264553;2098209;(1024, 683);150561;150561;602145;602145;
18949;112388;1840161;(599, 1024);150561;150561;602145;602145;
18950;416314;2350113;(765, 1024);150561;150561;602145;602145;
18951;227123;2359329;(1024, 768);150561;150561;602145;602145;
18952;452364;2359329;(1024, 768);150561;150561;602145;602145;
18953;65450;2359329;(1024, 768);150561;150561;602145;602145;
18954;258226;2098209;(683, 1024);150561;150561;602145;602145;
18955;457439;2359329;(1024, 768);150561;150561;602145;602145;
18956;503826;3145761;(1024, 1024);150561;150561;602145;602145;
18957;356259;2104353;(1024, 685);150561;150561;602145;602145;
18958;339565;2092065;(1024, 681);150561;150561;602145;602145;
18959;184315;1769505;(576, 1024);150561;150561;602145;602145;
18960;226792;2098209;(1024, 683);150561;150561;602145;602145;
18961;220980;2045985;(1024, 666);150561;150561;602145;602145;
18962;331873;2359329;(1024, 768);150561;150561;602145;602145;
18963;73549;2101281;(1024, 684);150561;150561;602145;602145;
18964;155721;2098209;(1024, 683);150561;150561;602145;602145;
18965;375875;1769505;(1024, 576);150561;150561;602145;602145;
18966;347447;2098209;(1024, 683);150561;150561;602145;602145;
18967;209156;2098209;(1024, 683);150561;150561;602145;602145;
18968;431760;2098209;(1024, 683);150561;150561;602145;602145;
18969;466073;2082849;(1024, 678);150561;150561;602145;602145;
18970;90303;2359329;(768, 1024);150561;150561;602145;602145;
18971;94308;2082849;(1024, 678);150561;150561;602145;602145;
18972;268396;2359329;(1024, 768);150561;150561;602145;602145;
18973;379523;2175009;(1024, 708);150561;150561;602145;602145;
18974;630696;2359329;(1024, 768);150561;150561;602145;602145;
18975;866159;2098209;(1024, 683);150561;150561;602145;602145;
18976;169884;1827873;(595, 1024);150561;150561;602145;602145;
18977;289308;2107425;(1024, 686);150561;150561;602145;602145;
18978;327369;2540577;(827, 1024);150561;150561;602145;602145;
18979;358058;2350113;(1024, 765);150561;150561;602145;602145;
18980;123114;2660385;(866, 1024);150561;150561;602145;602145;
18981;532271;1993761;(1024, 649);150561;150561;602145;602145;
18982;155278;2368545;(771, 1024);150561;150561;602145;602145;
18983;440660;2092065;(1024, 681);150561;150561;602145;602145;
18984;351488;2092065;(1024, 681);150561;150561;602145;602145;
18985;928635;2098209;(1024, 683);150561;150561;602145;602145;
18986;220490;2082849;(1024, 678);150561;150561;602145;602145;
18987;887027;2095137;(1024, 682);150561;150561;602145;602145;
18988;79434;2359329;(1024, 768);150561;150561;602145;602145;
18989;470512;2098209;(1024, 683);150561;150561;602145;602145;
18990;71158;2336289;(1014, 768);150561;150561;602145;602145;
18991;389944;2359329;(768, 1024);150561;150561;602145;602145;
18992;207012;2095137;(1024, 682);150561;150561;602145;602145;
18993;97198;2359329;(768, 1024);150561;150561;602145;602145;
18994;481774;2359329;(1024, 768);150561;150561;602145;602145;
18995;807052;2359329;(1024, 768);150561;150561;602145;602145;
18996;459219;2359329;(1024, 768);150561;150561;602145;602145;
18997;174741;2092065;(1024, 681);150561;150561;602145;602145;
18998;180634;2359329;(768, 1024);150561;150561;602145;602145;
18999;87805;2098209;(1024, 683);150561;150561;602145;602145;
19000;301734;2359329;(1024, 768);150561;150561;602145;602145;
19001;163089;2359329;(1024, 768);150561;150561;602145;602145;
19002;648800;2098209;(1024, 683);150561;150561;602145;602145;
19003;112794;2098209;(1024, 683);150561;150561;602145;602145;
19004;159122;2359329;(1024, 768);150561;150561;602145;602145;
19005;185555;2092065;(1024, 681);150561;150561;602145;602145;
19006;77974;2098209;(1024, 683);150561;150561;602145;602145;
19007;659897;2098209;(1024, 683);150561;150561;602145;602145;
19008;245639;2359329;(1024, 768);150561;150561;602145;602145;
19009;464659;1947681;(1024, 634);150561;150561;602145;602145;
19010;499658;2092065;(1024, 681);150561;150561;602145;602145;
19011;32268;2088993;(1024, 680);150561;150561;602145;602145;
19012;199061;2132001;(694, 1024);150561;150561;602145;602145;
19013;452322;2104353;(1024, 685);150561;150561;602145;602145;
19014;466793;2088993;(1024, 680);150561;150561;602145;602145;
19015;150042;2359329;(1024, 768);150561;150561;602145;602145;
19016;412272;2359329;(1024, 768);150561;150561;602145;602145;
19017;304138;2359329;(768, 1024);150561;150561;602145;602145;
19018;366933;2101281;(684, 1024);150561;150561;602145;602145;
19019;229132;2088993;(1024, 680);150561;150561;602145;602145;
19020;114928;2359329;(1024, 768);150561;150561;602145;602145;
19021;64982;2098209;(1024, 683);150561;150561;602145;602145;
19022;155587;2098209;(1024, 683);150561;150561;602145;602145;
19023;271147;2196513;(1024, 715);150561;150561;602145;602145;
19024;159766;2088993;(1024, 680);150561;150561;602145;602145;
19025;85477;2098209;(683, 1024);150561;150561;602145;602145;
19026;428181;2568225;(1024, 836);150561;150561;602145;602145;
19027;204885;2469921;(1024, 804);150561;150561;602145;602145;
19028;482966;2359329;(1024, 768);150561;150561;602145;602145;
19029;533071;3145761;(1024, 1024);150561;150561;602145;602145;
19030;160968;2359329;(1024, 768);150561;150561;602145;602145;
19031;92108;1769505;(1024, 576);150561;150561;602145;602145;
19032;257450;2359329;(1024, 768);150561;150561;602145;602145;
19033;770449;2098209;(1024, 683);150561;150561;602145;602145;
19034;575801;2104353;(1024, 685);150561;150561;602145;602145;
19035;445297;2095137;(1024, 682);150561;150561;602145;602145;
19036;645648;2098209;(1024, 683);150561;150561;602145;602145;
19037;194848;2359329;(768, 1024);150561;150561;602145;602145;
19038;174114;2359329;(1024, 768);150561;150561;602145;602145;
19039;272570;2359329;(1024, 768);150561;150561;602145;602145;
19040;153506;1935393;(1024, 630);150561;150561;602145;602145;
19041;134139;3145761;(1024, 1024);150561;150561;602145;602145;
19042;479981;1877025;(1024, 611);150561;150561;602145;602145;
19043;476103;2095137;(1024, 682);150561;150561;602145;602145;
19044;336894;2359329;(1024, 768);150561;150561;602145;602145;
19045;681686;2359329;(1024, 768);150561;150561;602145;602145;
19046;262953;2098209;(1024, 683);150561;150561;602145;602145;
19047;318574;2359329;(768, 1024);150561;150561;602145;602145;
19048;207293;2095137;(682, 1024);150561;150561;602145;602145;
19049;516236;3145761;(1024, 1024);150561;150561;602145;602145;
19050;169905;2359329;(1024, 768);150561;150561;602145;602145;
19051;83686;2297889;(748, 1024);150561;150561;602145;602145;
19052;273376;2359329;(1024, 768);150561;150561;602145;602145;
19053;477653;2245665;(1024, 731);150561;150561;602145;602145;
19054;183829;1966113;(1024, 640);150561;150561;602145;602145;
19055;75219;2098209;(1024, 683);150561;150561;602145;602145;
19056;554591;2445345;(796, 1024);150561;150561;602145;602145;
19057;161890;3145761;(1024, 1024);150561;150561;602145;602145;
19058;129748;2724897;(1024, 887);150561;150561;602145;602145;
19059;118295;2359329;(1024, 768);150561;150561;602145;602145;
19060;525006;2098209;(1024, 683);150561;150561;602145;602145;
19061;570627;2098209;(683, 1024);150561;150561;602145;602145;
19062;111447;1837089;(1024, 598);150561;150561;602145;602145;
19063;387127;2092065;(1024, 681);150561;150561;602145;602145;
19064;186703;2098209;(1024, 683);150561;150561;602145;602145;
19065;368953;2104353;(1024, 685);150561;150561;602145;602145;
19066;126625;2101281;(1024, 684);150561;150561;602145;602145;
19067;288394;2359329;(1024, 768);150561;150561;602145;602145;
19068;68444;1769505;(576, 1024);150561;150561;602145;602145;
19069;178989;2088993;(1024, 680);150561;150561;602145;602145;
19070;406587;2350113;(765, 1024);150561;150561;602145;602145;
19071;723489;2408481;(1024, 784);150561;150561;602145;602145;
19072;76108;2221089;(1024, 723);150561;150561;602145;602145;
19073;801725;2451489;(798, 1024);150561;150561;602145;602145;
19074;54402;2095137;(1024, 682);150561;150561;602145;602145;
19075;285543;2359329;(768, 1024);150561;150561;602145;602145;
19076;388217;2359329;(1024, 768);150561;150561;602145;602145;
19077;458458;2979873;(1024, 970);150561;150561;602145;602145;
19078;152583;2359329;(1024, 768);150561;150561;602145;602145;
19079;358721;2224161;(1024, 724);150561;150561;602145;602145;
19080;438098;2101281;(1024, 684);150561;150561;602145;602145;
19081;276930;2359329;(1024, 768);150561;150561;602145;602145;
19082;112593;2359329;(1024, 768);150561;150561;602145;602145;
19083;335051;2359329;(1024, 768);150561;150561;602145;602145;
19084;247559;2098209;(1024, 683);150561;150561;602145;602145;
19085;812329;2082849;(678, 1024);150561;150561;602145;602145;
19086;223413;2340897;(762, 1024);150561;150561;602145;602145;
19087;132134;2098209;(1024, 683);150561;150561;602145;602145;
19088;219240;2098209;(1024, 683);150561;150561;602145;602145;
19089;655395;2359329;(1024, 768);150561;150561;602145;602145;
19090;252072;2359329;(768, 1024);150561;150561;602145;602145;
19091;190462;3145761;(1024, 1024);150561;150561;602145;602145;
19092;518423;2092065;(1024, 681);150561;150561;602145;602145;
19093;252423;2088993;(1024, 680);150561;150561;602145;602145;
19094;552738;2098209;(1024, 683);150561;150561;602145;602145;
19095;385063;2098209;(683, 1024);150561;150561;602145;602145;
19096;473803;2359329;(1024, 768);150561;150561;602145;602145;
19097;261391;2098209;(1024, 683);150561;150561;602145;602145;
19098;243429;2098209;(683, 1024);150561;150561;602145;602145;
19099;65991;2095137;(1024, 682);150561;150561;602145;602145;
19100;130569;2952225;(1024, 961);150561;150561;602145;602145;
19101;143814;2098209;(1024, 683);150561;150561;602145;602145;
19102;175314;2098209;(1024, 683);150561;150561;602145;602145;
19103;506713;2098209;(1024, 683);150561;150561;602145;602145;
19104;473834;2359329;(768, 1024);150561;150561;602145;602145;
19105;518078;2792481;(909, 1024);150561;150561;602145;602145;
19106;490775;3145761;(1024, 1024);150561;150561;602145;602145;
19107;239461;2611233;(850, 1024);150561;150561;602145;602145;
19108;680207;2088993;(1024, 680);150561;150561;602145;602145;
19109;183555;2233377;(727, 1024);150561;150561;602145;602145;
19110;198017;1462305;(1024, 476);150561;150561;602145;602145;
19111;267929;3145761;(1024, 1024);150561;150561;602145;602145;
19112;239242;2088993;(1024, 680);150561;150561;602145;602145;
19113;708469;2359329;(768, 1024);150561;150561;602145;602145;
19114;370722;2088993;(680, 1024);150561;150561;602145;602145;
19115;153433;2168865;(1024, 706);150561;150561;602145;602145;
